datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS02888	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	01	08				"CAVALLARO, M. R.; RIGHI-CAVALLARO, K. O.; TAVEIRA, T. T. M."	2008	12	16			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Inocência"	"Rio Indaiá Grande"	-52.488333	-19.52									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS02954	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	10	30				"CAVALLARO, M. R.; FROEHLICH, O.; PIATTI, L.; TAVEIRA, T. T. M."	2008	09	27			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Inocência"	"Rio Indaiá Grande"	-52.4875	-19.524444									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS02962	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	10	30				"CAVALLARO, M. R.; FROEHLICH, O.; PIATTI, L.; TAVEIRA, T. T. M."	2008	09	27			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Inocência"	"Rio Indaiá Grande"	-52.488333	-19.52									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03003	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	01	08				"CAVALLARO, M. R.; RIGHI-CAVALLARO, K. O.; TAVEIRA, T. T. M."	2008	12	18			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Água Clara"	"Rio Sucuriú"	-52.52	-19.531944									indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03023	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	01	08				"CAVALLARO, M. R.; RIGHI-CAVALLARO, K. O.; TAVEIRA, T. T. M."	2008	12	18			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Água Clara"	"Rio Sucuriú"	-52.520556	-19.537778									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03066	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	01	08				"CAVALLARO, M. R.; RIGHI-CAVALLARO, K. O.; TAVEIRA, T. T. M."	2008	12	19			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Água Clara"	"Rio Sucuriú"	-52.519722	-19.493611									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03075	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"FROEHLICH, O."	2009	10	30				"CAVALLARO, M. R.; FROEHLICH, O.; PIATTI, L.; TAVEIRA, T. T. M."	2008	09	28			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul - Água Clara"	"Rio Sucuriú"	-52.525278	-19.490278									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03243	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"								"UIEDA, W."	1983	09	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Local raso, entre capim e camalote"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03257	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"SEVERO-NETO, F."	2011	11	01				"SEVERO-NETO, F.; COSTA-PEREIRA, R."	2011	10	07			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía da Medalha"	-57.012778	-19.576111									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03308	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"SEVERO-NETO, F."	2012	09	24				"FROEHLICH, O."	2011	09	14			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Vermelho"	-56.979167	-19.609444									indeterminado	"lote de animais inteiros (ETOH"	10					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03346	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"ROSA, F. R."							"ROSA, F. R."	2012	09	24			"América do Sul"	Brasil	"Mato Grosso do Sul"	Cassilândia	"Rio Indaiá Grande"	-52.38	-19.274167									indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03474	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"ROSA, F. R."	2008	02	15				"ROSA, F. R."	2008	02	10			"América do Sul"	Brasil	"Mato Grosso"	"Barão de Melgaço"	"Alagados na bacia do rio Cuiabá"	-56.172722	-16.476583									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS04798	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"SEVERO-NETO, F."	2016	07	11				"TAVEIRA, T. T. M.; LANDGREF, P."	2007	04	25			"América do Sul"	Brasil	"Mato Grosso do Sul"	Anaurilândia	"Rio três barras"	-52.962222	-22.200111									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS04994	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"								"CAVALLARO, M. R.; RIGHI-CAVALLARO, K.; TAVEIRA, T. T. M."	2008	12	19			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul"	"Rio Sucuriú"	-52.52	-19.531944					342	342			indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05359	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"CARVALHO, F. R."	2016	12	29				"CARVALHO, F.R.; MARINHO, M.M.F."	2016	12	29			"América do Sul"	Brasil	"São Paulo"	"Pereira Barreto"	"Rio São José dos Dourados, próximo ao canal de Pereira Barreto"	-51.0625	-20.561944					323	323			indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05427	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"CARVALHO, F. R."	2017	07	19				"CARVALHO, F. R."	2017	07	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda. Em frente à BEP"	-57.018333	-19.576944					92	92			indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05568	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"TENCATT, L. F. C."	2018	02	05				"TENCATT, L. F. C."	2012	07	24			"América do Sul"	Brasil	"Mato Grosso do Sul"	Inocência	"Rio Indaiá Grande"	-52.493611	-19.531111									indeterminado	"lotes de animais inteiros (ETO"	5					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05571	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"TENCATT, L. F. C."	2018	02	05				"TENCATT, L. F. C."	2012	07	24			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul"	"Rio Sucuriú"	-52.548889	-19.462778									indeterminado	"lotes de animais inteiros (ETO"	11					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05749	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"LOPES, D. A."	2018	08	29				"LOPES, D. A. e alunos"	2018	05	12			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Base de Estudos do Pantanal - UFMS"	-57.019722	-19.577778					93	93			indeterminado	"lote de animais inteiros (ETOH"	4					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05895	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"LOPES, D. A."	2018						"VIEIRA, K. R. I. et al."	2015	10	10			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Lagoas marginais à rod. MS-184"	-57.050278	-19.376389					90	90			indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05928	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"GIMENES-JR, H."	2019	02	08				"GIMENES-JR, H.; MENDONÇA, M. B."	2018	11	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Miranda	"Rio Miranda, próximo à foz do Salobra"	-56.495	-20.208417					115	115			indeterminado	"lote de animais inteiros (ETOH"	5					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS06004	"Serrasalmus maculatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	maculatus		"Kner, 1858"	"SEVERO-NETO, F."	2019	03	20				"GIMENES-JR, H.; RECH, R.; TAVEIRA, T. T. M.; SEVERO-NETO, F."	2019	03	20			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía na Pousada Arara Azul"	-57.05389	-19.31667					91	91			indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00108	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"FROEHLICH, O."	1990	11	07			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Lagoa marginal à rod. MS-184"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00109	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"UETANABARO, M."	1986	08	28			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía da sede da fazenda"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00110	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"FROEHLICH, O."	1989	09	27			"América do Sul"	Brasil	"Mato Grosso do Sul"	Aquidauana	"Corixo em frente à sede da fazenda"	0	0	-55.7872009277344	-20.4710998535156	212961						indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00111	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"SOUZA, L. O. I."	1988	01	12			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda"	-57.011667	-19.576944									indeterminado	"lote de animais inteiros (ETOH"	5					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00112	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"Expedição Zoológica UFMS"	1982	08	05			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Abobral"	-57.053056	-19.433333									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00118	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1992	11	20				"FROEHLICH, O."	1990	12	12			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Lagoa marginal à rod. MS-184"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00342	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	1993	09	23				"FROEHLICH, O."	1993	09	18			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Entrada de lagoa marginal ao rio Vermelho"	-56.958333	-19.623333									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00921	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	14				"CARVALHO, L. N."	2000	06	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía da Medalha"	-57.012778	-19.576111									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00922	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	15				"CARVALHO, L. N."	2000	03	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía Negra"	-57.098889	-19.514722									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00923	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	16				"CARVALHO, L. N."	2000	06	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Abobral"	-57.053056	-19.433333									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00924	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	10				"CARVALHO, L. N."	2000	01	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda"	-57.011667	-19.576944									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00925	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	11				"CARVALHO, L. N."	2000	05	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda"	-57.011667	-19.576944									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00926	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2003	06	12				"CARVALHO, L. N."	2000	01	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Vermelho"	-56.979167	-19.609444									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS01636	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"FROEHLICH, O."	2004	02	02				KINHA	1991	12	20			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda, vazante da BEP,"	-57.011667	-19.576944									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS02262	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"								"COSTA, F. E. S."	2008	04	12			"América do Sul"	Brasil	"Mato Grosso do Sul"	Aquidauana	"Rio Negro"	-56.18444	-19.58889									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03473	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"ROSA, F. R."	2008	02	15				"ROSA, F. R."	2008	02	10			"América do Sul"	Brasil	"Mato Grosso"	"Barão de Melgaço"	"Alagados na bacia do rio Cuiabá"	-56.172722	-16.476583									indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03654	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"SÚAREZ, Y. R."							"REGO, A."	1994	08	31			"América do Sul"	Brasil	"Mato Grosso do Sul"	Ladário	"Conexão entre Baía Negra e rio Paraguai"	-57.506944	-19.023056									indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03660	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"SEVERO-NETO, F."	2013	09	23				"UIEDA, W.; UIEDA, V. S."	1984	04	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía do Jacadigo"	-57.821756	-19.230167									indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS03836	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"SÚAREZ, Y. R."							"SÚAREZ, Y. R."	2014	01	08			"América do Sul"	Brasil	"Mato Grosso do Sul"	Bonito	"Afluente do Rio Formoso"	-56.4456	-21.1804									indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS04498	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"VICENTIN, W."	2010	09	04				"COSTA, F. E. S."	2001	08	10			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Miranda"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05012	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"CARVALHO, F. R."	2016	08	28				"PEREIRA, K. R. F."	2013	09	10			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Três Lagoas"	"Rio Paraná - Lagoa Jupiá"	-51.626111	-20.767933									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05572	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"TENCATT, L. F. C."	2018	02	05				"TENCATT, L. F. C."	2012	07	24			"América do Sul"	Brasil	"Mato Grosso do Sul"	"Chapadão do Sul"	"Rio Sucuriú"	-52.548889	-19.462778									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05763	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"LOPES, D. A."	2018	08	29				"LOPES, D. A. e alunos"	2018	05	12			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Base de Estudos do Pantanal - UFMS"	-57.019722	-19.577778					93	93			indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS05885	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"LOPES, D. A."	2018	11	01				"VIEIRA, K. R. I. et al."	2015	10	10			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Lagoas marginais à rod. MS-184"	-57.050278	-19.376389					90	90			indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS06003	"Serrasalmus marginatus"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	marginatus		"Valenciennes, 1836"	"SEVERO-NETO, F."	2019	03	20				"GIMENES-JR, H.; RECH, R.; TAVEIRA, T. T. M.; SEVERO-NETO, F."	2019	03	20			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Baía na Pousada Arara Azul"	-57.05389	-19.31667					91	91			indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00531	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura		"Kner, 1858"	"FROEHLICH, O."	1990	11	16				"UETANABARO, M."	1983	12	07			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	Baía	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"lote de animais inteiros (ETOH"	3					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00576	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura		"Kner, 1858"	"FROEHLICH, O."	1993	10	08				"FROEHLICH, O."	1993	04	22			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Lagoa marginal à rod. MS-184"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"lote de animais inteiros (ETOH"	2					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS00817	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura		"Kner, 1858"	"FROEHLICH, O."	1998	04	21				"MARIA, E."	1995	03	04			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Campo alagado na área da BEP"	0	0	-57.6533012390137	-19.0091991424561	295160						indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-04-04 19:25:29-03"	UFMS	ZUFMS-PIS	ZUFMS-PIS01665	"Serrasalmus spilopleura"	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	spilopleura		"Kner, 1858"	"FROEHLICH, O."	2004	02	02				"FROEHLICH, O."	1993	09	01			"América do Sul"	Brasil	"Mato Grosso do Sul"	Corumbá	"Rio Vermelho"	-56.979167	-19.609444									indeterminado	"animal inteiro (ETOH 70%)"	1					
"2019-01-16 09:20:28-02"	UNICAMP	ZUEC-PIS	688	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.										"G. V. Andrade & H. D. Ramos"	1982	05	21				Brasil	Acre	"Cruzeiro do Sul"	"Rio Juruá"	-72.666667	-7.633333											01					
"2019-01-16 09:20:28-02"	UNICAMP	ZUEC-PIS	689	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.										"G. V. Andrade & C. C. Silva"	1982	06	02				Brasil	Acre	"Cruzeiro do Sul"	"Boca do Rio Moa"	-72.677778	-7.659722											01					
"2019-01-16 09:20:28-02"	UNICAMP	ZUEC-PIS	690	"Serrasalmus sp."	S	Animalia	Chordata	Actinopterygii	Characiformes	Serrasalmidae	Serrasalmus	sp.										"G. V. Andrade & C. C. Silva"	1982	06	02				Brasil	Acre	"Cruzeiro do Sul"	"Boca do Rio Moa"	-72.677778	-7.659722											01					
